Problem:    floorplan
Rows:       729
Columns:    370 (370 integer, 343 binary)
Non-zeros:  2536
Status:     INTEGER NON-OPTIMAL
Objective:  obj = 6 (MINimum)

   No.   Row name        Activity     Lower bound   Upper bound
------ ------------    ------------- ------------- -------------
     1 obj                         6                             
    12 x[12]        *             14             0               
    13 x[13]        *             20             0               
    14 y[1]         *              0             0               
    15 y[2]         *              0             0               
    16 y[3]         *              0             0               
    17 y[4]         *              0             0               
    18 y[5]         *              0             0               
    19 y[6]         *              0             0               
    20 y[7]         *              0             0               
    21 y[8]         *              0             0               
    22 y[9]         *              3             0               
    23 y[10]        *              3             0               
    24 y[11]        *              3             0               
    25 y[12]        *              0             0               
    26 y[13]        *              0             0               
    27 z[6]         *              1             0             1 
    28 z[10]        *              1             0             1 
    29 z[11]        *              1             0             1 
    30 z[12]        *              1             0             1 
    31 z[13]        *              0             0             1 
    32 p[1,1]       *              0             0             1 
    33 p[1,2]       *              0             0             1 
    34 p[1,3]       *              0             0             1 
    35 p[1,4]       *              0             0             1 
    36 p[1,5]       *              0             0             1 
    37 p[1,6]       *              0             0             1 
    38 p[1,7]       *              0             0             1 
    39 p[1,8]       *              0             0             1 
    40 p[1,9]       *              0             0             1 
    41 p[1,10]      *              0             0             1 
    42 p[1,11]      *              0             0             1 
    43 p[1,12]      *              0             0             1 
    44 p[1,13]      *              0             0             1 
    45 p[2,1]       *              0             0             1 
    46 p[2,2]       *              0             0             1 
    47 p[2,3]       *              0             0             1 
    48 p[2,4]       *              0             0             1 
    49 p[2,5]       *              0             0             1 
    50 p[2,6]       *              0             0             1 
    51 p[2,7]       *              0             0             1 
    52 p[2,8]       *              0             0             1 
    53 p[2,9]       *              0             0             1 
    54 p[2,10]      *              0             0             1 
    55 p[2,11]      *              0             0             1 
    56 p[2,12]      *              0             0             1 
    57 p[2,13]      *              0             0             1 
    58 p[3,1]       *              0             0             1 
    59 p[3,2]       *              0             0             1 
    60 p[3,3]       *              0             0             1 
    61 p[3,4]       *              0             0             1 
    62 p[3,5]       *              0             0             1 
    63 p[3,6]       *              0             0             1 
    64 p[3,7]       *              0             0             1 
    65 p[3,8]       *              0             0             1 
    66 p[3,9]       *              0             0             1 
    67 p[3,10]      *              0             0             1 
    68 p[3,11]      *              0             0             1 
    69 p[3,12]      *              0             0             1 
    70 p[3,13]      *              0             0             1 
    71 p[4,1]       *              0             0             1 
    72 p[4,2]       *              0             0             1 
    73 p[4,3]       *              0             0             1 
    74 p[4,4]       *              0             0             1 
    75 p[4,5]       *              0             0             1 
    76 p[4,6]       *              0             0             1 
    77 p[4,7]       *              0             0             1 
    78 p[4,8]       *              0             0             1 
    79 p[4,9]       *              0             0             1 
    80 p[4,10]      *              0             0             1 
    81 p[4,11]      *              0             0             1 
    82 p[4,12]      *              0             0             1 
    83 p[4,13]      *              0             0             1 
    84 p[5,1]       *              0             0             1 
    85 p[5,2]       *              0             0             1 
    86 p[5,3]       *              0             0             1 
    87 p[5,4]       *              0             0             1 
    88 p[5,5]       *              0             0             1 
    89 p[5,6]       *              0             0             1 
    90 p[5,7]       *              0             0             1 
    91 p[5,8]       *              0             0             1 
    92 p[5,9]       *              0             0             1 
    93 p[5,10]      *              0             0             1 
    94 p[5,11]      *              0             0             1 
    95 p[5,12]      *              0             0             1 
    96 p[5,13]      *              0             0             1 
    97 p[6,1]       *              0             0             1 
    98 p[6,2]       *              0             0             1 
    99 p[6,3]       *              0             0             1 
   100 p[6,4]       *              0             0             1 
   101 p[6,5]       *              0             0             1 
   102 p[6,6]       *              0             0             1 
   103 p[6,7]       *              0             0             1 
   104 p[6,8]       *              0             0             1 
   105 p[6,9]       *              0             0             1 
   106 p[6,10]      *              0             0             1 
   107 p[6,11]      *              0             0             1 
   108 p[6,12]      *              0             0             1 
   109 p[6,13]      *              0             0             1 
   110 p[7,1]       *              0             0             1 
   111 p[7,2]       *              0             0             1 
   112 p[7,3]       *              0             0             1 
   113 p[7,4]       *              0             0             1 
   114 p[7,5]       *              0             0             1 
   115 p[7,6]       *              0             0             1 
   116 p[7,7]       *              0             0             1 
   117 p[7,8]       *              0             0             1 
   118 p[7,9]       *              0             0             1 
   119 p[7,10]      *              0             0             1 
   120 p[7,11]      *              0             0             1 
   121 p[7,12]      *              0             0             1 
   122 p[7,13]      *              0             0             1 
   123 p[8,1]       *              0             0             1 
   124 p[8,2]       *              0             0             1 
   125 p[8,3]       *              0             0             1 
   126 p[8,4]       *              0             0             1 
   127 p[8,5]       *              0             0             1 
   128 p[8,6]       *              0             0             1 
   129 p[8,7]       *              0             0             1 
   130 p[8,8]       *              0             0             1 
   131 p[8,9]       *              0             0             1 
   132 p[8,10]      *              0             0             1 
   133 p[8,11]      *              0             0             1 
   134 p[8,12]      *              0             0             1 
   135 p[8,13]      *              0             0             1 
   136 p[9,1]       *              0             0             1 
   137 p[9,2]       *              0             0             1 
   138 p[9,3]       *              0             0             1 
   139 p[9,4]       *              0             0             1 
   140 p[9,5]       *              0             0             1 
   141 p[9,6]       *              0             0             1 
   142 p[9,7]       *              0             0             1 
   143 p[9,8]       *              0             0             1 
   144 p[9,9]       *              0             0             1 
   145 p[9,10]      *              0             0             1 
   146 p[9,11]      *              0             0             1 
   147 p[9,12]      *              0             0             1 
   148 p[9,13]      *              0             0             1 
   149 p[10,1]      *              0             0             1 
   150 p[10,2]      *              0             0             1 
   151 p[10,3]      *              0             0             1 
   152 p[10,4]      *              0             0             1 
   153 p[10,5]      *              0             0             1 
   154 p[10,6]      *              0             0             1 
   155 p[10,7]      *              0             0             1 
   156 p[10,8]      *              0             0             1 
   157 p[10,9]      *              0             0             1 
   158 p[10,10]     *              0             0             1 
   159 p[10,11]     *              0             0             1 
   160 p[10,12]     *              0             0             1 
   161 p[10,13]     *              0             0             1 
   162 p[11,1]      *              0             0             1 
   163 p[11,2]      *              0             0             1 
   164 p[11,3]      *              0             0             1 
   165 p[11,4]      *              0             0             1 
   166 p[11,5]      *              0             0             1 
   167 p[11,6]      *              0             0             1 
   168 p[11,7]      *              0             0             1 
   169 p[11,8]      *              0             0             1 
   170 p[11,9]      *              0             0             1 
   171 p[11,10]     *              0             0             1 
   172 p[11,11]     *              0             0             1 
   173 p[11,12]     *              0             0             1 
   174 p[11,13]     *              0             0             1 
   175 p[12,1]      *              0             0             1 
   176 p[12,2]      *              0             0             1 
   177 p[12,3]      *              0             0             1 
   178 p[12,4]      *              0             0             1 
   179 p[12,5]      *              0             0             1 
   180 p[12,6]      *              0             0             1 
   181 p[12,7]      *              0             0             1 
   182 p[12,8]      *              0             0             1 
   183 p[12,9]      *              0             0             1 
   184 p[12,10]     *              0             0             1 
   185 p[12,11]     *              0             0             1 
   186 p[12,12]     *              0             0             1 
   187 p[12,13]     *              0             0             1 
   188 p[13,1]      *              0             0             1 
   189 p[13,2]      *              0             0             1 
   190 p[13,3]      *              0             0             1 
   191 p[13,4]      *              0             0             1 
   192 p[13,5]      *              0             0             1 
   193 p[13,6]      *              0             0             1 
   194 p[13,7]      *              0             0             1 
   195 p[13,8]      *              0             0             1 
   196 p[13,9]      *              0             0             1 
   197 p[13,10]     *              0             0             1 
   198 p[13,11]     *              0             0             1 
   199 p[13,12]     *              0             0             1 
   200 p[13,13]     *              0             0             1 
   201 q[1,1]       *              0             0             1 
   202 q[1,2]       *              0             0             1 
   203 q[1,3]       *              0             0             1 
   204 q[1,4]       *              0             0             1 
   205 q[1,5]       *              0             0             1 
   206 q[1,6]       *              0             0             1 
   207 q[1,7]       *              0             0             1 
   208 q[1,8]       *              0             0             1 
   209 q[1,9]       *              0             0             1 
   210 q[1,10]      *              0             0             1 
   211 q[1,11]      *              0             0             1 
   212 q[1,12]      *              0             0             1 
   213 q[1,13]      *              0             0             1 
   214 q[2,1]       *              0             0             1 
   215 q[2,2]       *              0             0             1 
   216 q[2,3]       *              0             0             1 
   217 q[2,4]       *              0             0             1 
   218 q[2,5]       *              0             0             1 
   219 q[2,6]       *              0             0             1 
   220 q[2,7]       *              0             0             1 
   221 q[2,8]       *              0             0             1 
   222 q[2,9]       *              1             0             1 
   223 q[2,10]      *              0             0             1 
   224 q[2,11]      *              0             0             1 
   225 q[2,12]      *              0             0             1 
   226 q[2,13]      *              0             0             1 
   227 q[3,1]       *              0             0             1 
   228 q[3,2]       *              0             0             1 
   229 q[3,3]       *              0             0             1 
   230 q[3,4]       *              0             0             1 
   231 q[3,5]       *              0             0             1 
   232 q[3,6]       *              0             0             1 
   233 q[3,7]       *              0             0             1 
   234 q[3,8]       *              0             0             1 
   235 q[3,9]       *              1             0             1 
   236 q[3,10]      *              1             0             1 
   237 q[3,11]      *              0             0             1 
   238 q[3,12]      *              0             0             1 
   239 q[3,13]      *              0             0             1 
   240 q[4,1]       *              0             0             1 
   241 q[4,2]       *              0             0             1 
   242 q[4,3]       *              0             0             1 
   243 q[4,4]       *              0             0             1 
   244 q[4,5]       *              0             0             1 
   245 q[4,6]       *              0             0             1 
   246 q[4,7]       *              0             0             1 
   247 q[4,8]       *              0             0             1 
   248 q[4,9]       *              1             0             1 
   249 q[4,10]      *              1             0             1 
   250 q[4,11]      *              0             0             1 
   251 q[4,12]      *              0             0             1 
   252 q[4,13]      *              0             0             1 
   253 q[5,1]       *              0             0             1 
   254 q[5,2]       *              0             0             1 
   255 q[5,3]       *              0             0             1 
   256 q[5,4]       *              0             0             1 
   257 q[5,5]       *              0             0             1 
   258 q[5,6]       *              0             0             1 
   259 q[5,7]       *              0             0             1 
   260 q[5,8]       *              0             0             1 
   261 q[5,9]       *              1             0             1 
   262 q[5,10]      *              1             0             1 
   263 q[5,11]      *              0             0             1 
   264 q[5,12]      *              0             0             1 
   265 q[5,13]      *              0             0             1 
   266 q[6,1]       *              0             0             1 
   267 q[6,2]       *              0             0             1 
   268 q[6,3]       *              0             0             1 
   269 q[6,4]       *              0             0             1 
   270 q[6,5]       *              0             0             1 
   271 q[6,6]       *              0             0             1 
   272 q[6,7]       *              0             0             1 
   273 q[6,8]       *              0             0             1 
   274 q[6,9]       *              1             0             1 
   275 q[6,10]      *              1             0             1 
   276 q[6,11]      *              1             0             1 
   277 q[6,12]      *              0             0             1 
   278 q[6,13]      *              0             0             1 
   279 q[7,1]       *              0             0             1 
   280 q[7,2]       *              0             0             1 
   281 q[7,3]       *              0             0             1 
   282 q[7,4]       *              0             0             1 
   283 q[7,5]       *              0             0             1 
   284 q[7,6]       *              0             0             1 
   285 q[7,7]       *              0             0             1 
   286 q[7,8]       *              0             0             1 
   287 q[7,9]       *              1             0             1 
   288 q[7,10]      *              1             0             1 
   289 q[7,11]      *              1             0             1 
   290 q[7,12]      *              0             0             1 
   291 q[7,13]      *              0             0             1 
   292 q[8,1]       *              0             0             1 
   293 q[8,2]       *              0             0             1 
   294 q[8,3]       *              0             0             1 
   295 q[8,4]       *              0             0             1 
   296 q[8,5]       *              0             0             1 
   297 q[8,6]       *              0             0             1 
   298 q[8,7]       *              0             0             1 
   299 q[8,8]       *              0             0             1 
   300 q[8,9]       *              1             0             1 
   301 q[8,10]      *              1             0             1 
   302 q[8,11]      *              1             0             1 
   303 q[8,12]      *              0             0             1 
   304 q[8,13]      *              0             0             1 
   305 q[9,1]       *              0             0             1 
   306 q[9,2]       *              0             0             1 
   307 q[9,3]       *              0             0             1 
   308 q[9,4]       *              0             0             1 
   309 q[9,5]       *              0             0             1 
   310 q[9,6]       *              0             0             1 
   311 q[9,7]       *              0             0             1 
   312 q[9,8]       *              0             0             1 
   313 q[9,9]       *              0             0             1 
   314 q[9,10]      *              0             0             1 
   315 q[9,11]      *              0             0             1 
   316 q[9,12]      *              0             0             1 
   317 q[9,13]      *              0             0             1 
   318 q[10,1]      *              0             0             1 
   319 q[10,2]      *              0             0             1 
   320 q[10,3]      *              0             0             1 
   321 q[10,4]      *              0             0             1 
   322 q[10,5]      *              0             0             1 
   323 q[10,6]      *              0             0             1 
   324 q[10,7]      *              0             0             1 
   325 q[10,8]      *              0             0             1 
   326 q[10,9]      *              0             0             1 
   327 q[10,10]     *              0             0             1 
   328 q[10,11]     *              0             0             1 
   329 q[10,12]     *              0             0             1 
   330 q[10,13]     *              0             0             1 
   331 q[11,1]      *              0             0             1 
   332 q[11,2]      *              0             0             1 
   333 q[11,3]      *              0             0             1 
   334 q[11,4]      *              0             0             1 
   335 q[11,5]      *              0             0             1 
   336 q[11,6]      *              0             0             1 
   337 q[11,7]      *              0             0             1 
   338 q[11,8]      *              0             0             1 
   339 q[11,9]      *              0             0             1 
   340 q[11,10]     *              0             0             1 
   341 q[11,11]     *              0             0             1 
   342 q[11,12]     *              0             0             1 
   343 q[11,13]     *              0             0             1 
   344 q[12,1]      *              0             0             1 
   345 q[12,2]      *              0             0             1 
   346 q[12,3]      *              0             0             1 
   347 q[12,4]      *              0             0             1 
   348 q[12,5]      *              0             0             1 
   349 q[12,6]      *              0             0             1 
   350 q[12,7]      *              0             0             1 
   351 q[12,8]      *              0             0             1 
   352 q[12,9]      *              0             0             1 
   353 q[12,10]     *              0             0             1 
   354 q[12,11]     *              0             0             1 
   355 q[12,12]     *              0             0             1 
   356 q[12,13]     *              0             0             1 
   357 q[13,1]      *              0             0             1 
   358 q[13,2]      *              0             0             1 
   359 q[13,3]      *              0             0             1 
   360 q[13,4]      *              0             0             1 
   361 q[13,5]      *              0             0             1 
   362 q[13,6]      *              0             0             1 
   363 q[13,7]      *              0             0             1 
   364 q[13,8]      *              0             0             1 
   365 q[13,9]      *              0             0             1 
   366 q[13,10]     *              0             0             1 
   367 q[13,11]     *              0             0             1 
   368 q[13,12]     *              0             0             1 
   369 q[13,13]     *              0             0             1 
   370 ymin         *              6             0               

Integer feasibility conditions:

KKT.PE: max.abs.err = 0.00e+00 on row 0
        max.rel.err = 0.00e+00 on row 0
        High quality

KKT.PB: max.abs.err = 0.00e+00 on row 0
        max.rel.err = 0.00e+00 on row 0
        High quality

End of output
